MNC_Id	Spruce_contig_dir8_Name
MNC5696386	Contig9367
MNC5696387	Contig9368
MNC5696388	Contig9369
MNC5696389	Contig9370
MNC5696391	Contig9372
MNC5696391	Contig9372
MNC5696393	Contig9374
MNC5696394	Contig9375
MNC5696395	Contig9376
MNC5696396	Contig9377
MNC5696397	Contig9378
MNC5696399	Contig9380
MNC5696400	Contig9381
MNC5696402	Contig9383
MNC5696403	Contig9384
MNC5696405	Contig9386
MNC5696406	Contig9387
MNC5696407	Contig9388
MNC5696408	Contig9389
MNC5696409	Contig9390
MNC5696411	Contig9392
MNC5696412	Contig9393
MNC5696413	Contig9394
MNC5696414	Contig9395
MNC5696415	Contig9396
MNC5696416	Contig9397
MNC5696419	Contig9400
MNC5696420	Contig9401
MNC5696421	Contig9402
MNC5696422	Contig9403
MNC5696423	Contig9404
MNC5696423	Contig9404
MNC5696424	Contig9405
MNC5696425	Contig9406
MNC5696426	Contig9407
MNC5696428	Contig9409
MNC5696430	Contig9411
MNC5696431	Contig9412
MNC5696432	Contig9413
MNC5696433	Contig9414
MNC5696434	Contig9415
MNC5696435	Contig9416
MNC5696436	Contig9417
MNC5696437	Contig9418
MNC5696438	Contig9419
MNC5696438	Contig9419
MNC5696439	Contig9420
MNC5696441	Contig9422
MNC5696443	Contig9424
MNC5696443	Contig9424
MNC5696444	Contig9425
MNC5696445	Contig9426
MNC5696447	Contig9428
MNC5696448	Contig9429
MNC5696448	Contig9429
MNC5696449	Contig9430
MNC5696450	Contig9431
MNC5696451	Contig9432
MNC5696453	Contig9434
MNC5696455	Contig9436
MNC5696456	Contig9437
MNC5696458	Contig9439
MNC5696459	Contig9440
MNC5696460	Contig9441
MNC5696461	Contig9442
MNC5696463	Contig9444
MNC5696465	Contig9446
MNC5696467	Contig9448
MNC5696468	Contig9449
MNC5696469	Contig9450
MNC5696470	Contig9451
MNC5696471	Contig9452
MNC5696472	Contig9453
MNC5696474	Contig9455
MNC5696476	Contig9457
MNC5696477	Contig9458
MNC5696480	Contig9461
MNC5696481	Contig9462
MNC5696481	Contig9462
MNC5696483	Contig9464
MNC5696485	Contig9466
MNC5696486	Contig9467
MNC5696487	Contig9468
MNC5696488	Contig9469
MNC5696492	Contig9473
MNC5696494	Contig9475
MNC5696495	Contig9476
MNC5696496	Contig9477
MNC5696497	Contig9478
MNC5696498	Contig9479
MNC5696499	Contig9480
MNC5696500	Contig9481
MNC5696501	Contig9482
MNC5696501	Contig9482
MNC5696502	Contig9483
MNC5696503	Contig9484
MNC5696503	Contig9484
MNC5696506	Contig9487
MNC5696506	Contig9487
MNC5696507	Contig9488
MNC5696510	Contig9491
MNC5696511	Contig9492
MNC5696513	Contig9494
MNC5696516	Contig9497
MNC5696517	Contig9498
MNC5696518	Contig9499
MNC5696519	Contig9500
MNC5696520	Contig9501
MNC5696520	Contig9501
MNC5696521	Contig9502
MNC5696522	Contig9503
MNC5696527	Contig9508
MNC5696528	Contig9509
MNC5696529	Contig9510
MNC5696530	Contig9511
MNC5696530	Contig9511
MNC5696531	Contig9512
MNC5696532	Contig9513
MNC5696533	Contig9514
MNC5696534	Contig9515
MNC5696536	Contig9517
MNC5696538	Contig9519
MNC5696539	Contig9520
MNC5696541	Contig9522
MNC5696542	Contig9523
MNC5696544	Contig9525
MNC5696547	Contig9528
MNC5696548	Contig9529
MNC5696548	Contig9529
MNC5696550	Contig9531
MNC5696553	Contig9534
MNC5696558	Contig9539
MNC5696559	Contig9540
MNC5696561	Contig9542
MNC5696564	Contig9545
MNC5696565	Contig9546
MNC5696566	Contig9547
MNC5696567	Contig9548
MNC5696568	Contig9549
MNC5696570	Contig9551
MNC5696571	Contig9552
MNC5696573	Contig9554
MNC5696573	Contig9554
MNC5696575	Contig9556
MNC5696576	Contig9557
MNC5696577	Contig9558
MNC5696578	Contig9559
MNC5696579	Contig9560
MNC5696579	Contig9560
MNC5696582	Contig9563
MNC5696583	Contig9564
MNC5696585	Contig9566
MNC5696586	Contig9567
MNC5696588	Contig9569
MNC5696590	Contig9571
MNC5696591	Contig9572
MNC5696592	Contig9573
MNC5696594	Contig9575
MNC5696596	Contig9577
MNC5696596	Contig9577
MNC5696597	Contig9578
MNC5696598	Contig9579
MNC5696600	Contig9581
MNC5696601	Contig9582
MNC5696604	Contig9585
MNC5696605	Contig9586
MNC5696606	Contig9587
MNC5696608	Contig9589
MNC5696609	Contig9590
MNC5696610	Contig9591
MNC5696613	Contig9594
MNC5696614	Contig9595
MNC5696615	Contig9596
MNC5696616	Contig9597
MNC5696617	Contig9598
MNC5696618	Contig9599
MNC5696620	Contig9601
MNC5696620	Contig9601
MNC5696621	Contig9602
MNC5696622	Contig9603
MNC5696623	Contig9604
MNC5696624	Contig9605
MNC5696625	Contig9606
MNC5696628	Contig9609
MNC5696630	Contig9611
MNC5696634	Contig9615
MNC5696636	Contig9617
MNC5696639	Contig9620
MNC5696642	Contig9623
MNC5696644	Contig9625
MNC5696645	Contig9626
MNC5696646	Contig9627
MNC5696648	Contig9629
MNC5696650	Contig9631
MNC5696651	Contig9632
MNC5696653	Contig9634
MNC5696654	Contig9635
MNC5696654	Contig9635
MNC5696655	Contig9636
MNC5696656	Contig9637
MNC5696657	Contig9638
MNC5696658	Contig9639
MNC5696658	Contig9639
MNC5696660	Contig9641
MNC5696661	Contig9642
MNC5696662	Contig9643
MNC5696663	Contig9644
MNC5696666	Contig9647
MNC5696668	Contig9649
MNC5696669	Contig9650
MNC5696669	Contig9650
MNC5696672	Contig9653
MNC5696674	Contig9655
MNC5696675	Contig9656
MNC5696676	Contig9657
MNC5696680	Contig9661
MNC5696680	Contig9661
MNC5696683	Contig9664
MNC5696688	Contig9669
MNC5696689	Contig9670
MNC5696693	Contig9674
MNC5696699	Contig9680
MNC5696700	Contig9681
MNC5696701	Contig9682
MNC5696703	Contig9684
MNC5696704	Contig9685
MNC5696705	Contig9686
MNC5696706	Contig9687
MNC5696708	Contig9689
MNC5696709	Contig9690
MNC5696710	Contig9691
MNC5696712	Contig9693
MNC5696713	Contig9694
MNC5696715	Contig9696
MNC5696717	Contig9698
MNC5696719	Contig9700
MNC5696720	Contig9701
MNC5696721	Contig9702
MNC5696722	Contig9703
MNC5696722	Contig9703
MNC5696723	Contig9704
MNC5696726	Contig9707
MNC5696727	Contig9708
MNC5696731	Contig9712
MNC5696732	Contig9713
MNC5696733	Contig9714
MNC5696735	Contig9716
MNC5696737	Contig9718
MNC5696738	Contig9719
MNC5696739	Contig9720
MNC5696740	Contig9721
MNC5696743	Contig9724
MNC5696745	Contig9726
MNC5696746	Contig9727
MNC5696750	Contig9731
MNC5696754	Contig9735
MNC5696757	Contig9738
MNC5696758	Contig9739
MNC5696759	Contig9740
MNC5696762	Contig9743
MNC5696763	Contig9744
MNC5696764	Contig9745
MNC5696765	Contig9746
MNC5696766	Contig9747
MNC5696767	Contig9748
MNC5696769	Contig9750
MNC5696770	Contig9751
MNC5696771	Contig9752
MNC5696774	Contig9755
MNC5696781	Contig9762
MNC5696792	Contig9773
MNC5696792	Contig9773
MNC5696794	Contig9775
MNC5696796	Contig9777
MNC5696797	Contig9778
MNC5696798	Contig9779
MNC5696799	Contig9780
MNC5696803	Contig9784
MNC5696804	Contig9785
MNC5696804	Contig9785
MNC5696807	Contig9788
MNC5696808	Contig9789
MNC5696810	Contig9791
MNC5696810	Contig9791
MNC5696812	Contig9793
MNC5696816	Contig9797
MNC5696817	Contig9798
MNC5696818	Contig9799
MNC5696820	Contig9801
MNC5696822	Contig9803
MNC5696825	Contig9806
MNC5696826	Contig9807
MNC5696828	Contig9809
MNC5696829	Contig9810
MNC5696830	Contig9811
MNC5696831	Contig9812
MNC5696832	Contig9813
MNC5696833	Contig9814
MNC5696835	Contig9816
MNC5696835	Contig9816
MNC5696836	Contig9817
MNC5696839	Contig9820
MNC5696839	Contig9820
MNC5696842	Contig9823
MNC5696843	Contig9824
MNC5696844	Contig9825
MNC5696845	Contig9826
MNC5696846	Contig9827
MNC5696846	Contig9827
MNC5696847	Contig9828
MNC5696849	Contig9830
MNC5696850	Contig9831
MNC5696851	Contig9832
MNC5696852	Contig9833
MNC5696853	Contig9834
MNC5696855	Contig9836
MNC5696856	Contig9837
MNC5696859	Contig9840
MNC5696859	Contig9840
MNC5696861	Contig9842
MNC5696864	Contig9845
MNC5696865	Contig9846
MNC5696866	Contig9847
MNC5696869	Contig9850
MNC5696869	Contig9850
MNC5696873	Contig9854
MNC5696876	Contig9857
MNC5696877	Contig9858
MNC5696880	Contig9861
MNC5696881	Contig9862
MNC5696882	Contig9863
MNC5696888	Contig9869
MNC5696892	Contig9873
MNC5696892	Contig9873
MNC5696894	Contig9875
MNC5696895	Contig9876
MNC5696895	Contig9876
MNC5696896	Contig9877
MNC5696898	Contig9879
MNC5696899	Contig9880
MNC5696902	Contig9883
MNC5696902	Contig9883
MNC5696903	Contig9884
MNC5696904	Contig9885
MNC5696904	Contig9885
MNC5696905	Contig9886
MNC5696906	Contig9887
MNC5696907	Contig9888
MNC5696909	Contig9890
MNC5696910	Contig9891
MNC5696912	Contig9893
MNC5696913	Contig9894
MNC5696915	Contig9896
MNC5696916	Contig9897
MNC5696918	Contig9899
MNC5696918	Contig9899
MNC5696920	Contig9901
MNC5696921	Contig9902
MNC5696924	Contig9905
MNC5696927	Contig9908
MNC5696927	Contig9908
MNC5696928	Contig9909
MNC5696929	Contig9910
MNC5696930	Contig9911
MNC5696931	Contig9912
MNC5696933	Contig9914
MNC5696934	Contig9915
MNC5696935	Contig9916
MNC5696936	Contig9917
MNC5696937	Contig9918
MNC5696939	Contig9920
MNC5696940	Contig9921
MNC5696941	Contig9922
MNC5696943	Contig9924
MNC5696944	Contig9925
MNC5696945	Contig9926
MNC5696946	Contig9927
MNC5696948	Contig9929
MNC5696949	Contig9930
MNC5696951	Contig9932
MNC5696952	Contig9933
MNC5696953	Contig9934
MNC5696954	Contig9935
MNC5696955	Contig9936
MNC5696955	Contig9936
MNC5696956	Contig9937
MNC5696957	Contig9938
MNC5696959	Contig9940
MNC5696960	Contig9941
MNC5696962	Contig9943
MNC5696964	Contig9945
MNC5696965	Contig9946
MNC5696966	Contig9947
MNC5696967	Contig9948
MNC5696969	Contig9950
MNC5696970	Contig9951
MNC5696970	Contig9951
MNC5696971	Contig9952
MNC5696974	Contig9955
MNC5696975	Contig9956
MNC5696976	Contig9957
MNC5696977	Contig9958
MNC5696978	Contig9959
MNC5696979	Contig9960
MNC5696980	Contig9961
MNC5696981	Contig9962
MNC5696982	Contig9963
MNC5696982	Contig9963
MNC5696983	Contig9964
MNC5696984	Contig9965
MNC5696985	Contig9966
MNC5696986	Contig9967
MNC5696987	Contig9968
MNC5696989	Contig9970
MNC5696990	Contig9971
MNC5696991	Contig9972
MNC5696992	Contig9973
MNC5696993	Contig9974
MNC5696994	Contig9975
MNC5696995	Contig9976
MNC5696996	Contig9977
MNC5696997	Contig9978
MNC5696998	Contig9979
MNC5696999	Contig9980
MNC5697000	Contig9981
MNC5697001	Contig9982
MNC5697002	Contig9983
MNC5697003	Contig9984
MNC5697005	Contig9986
MNC5697006	Contig9987
MNC5697007	Contig9988
MNC5697008	Contig9989
MNC5697010	Contig9991
MNC5697011	Contig9992
MNC5697012	Contig9993
MNC5697014	Contig9995
MNC5697015	Contig9996
MNC5697016	Contig9997
MNC5697017	Contig9998
MNC5697018	Contig9999
MNC5697019	Contig10000
MNC5697020	Contig10001
MNC5697021	Contig10002
MNC5697021	Contig10002
MNC5697022	Contig10003
MNC5697023	Contig10004
MNC5697024	Contig10005
MNC5697025	Contig10006
MNC5697026	Contig10007
MNC5697027	Contig10008
MNC5697028	Contig10009
MNC5697029	Contig10010
MNC5697029	Contig10010
MNC5697030	Contig10011
MNC5697031	Contig10012
MNC5697031	Contig10012
MNC5697034	Contig10015
MNC5697035	Contig10016
MNC5697037	Contig10018
MNC5697038	Contig10019
MNC5697039	Contig10020
MNC5697040	Contig10021
MNC5697041	Contig10022
MNC5697042	Contig10023
MNC5697043	Contig10024
MNC5697044	Contig10025
MNC5697044	Contig10025
MNC5697045	Contig10026
MNC5697045	Contig10026
MNC5697046	Contig10027
MNC5697047	Contig10028
MNC5697048	Contig10029
MNC5697049	Contig10030
MNC5697050	Contig10031
MNC5697051	Contig10032
MNC5697051	Contig10032
MNC5697052	Contig10033
MNC5697053	Contig10034
MNC5697053	Contig10034
MNC5697054	Contig10035
MNC5697055	Contig10036
MNC5697057	Contig10038
MNC5697058	Contig10039
MNC5697059	Contig10040
MNC5697060	Contig10041
MNC5697061	Contig10042
MNC5697062	Contig10043
MNC5697063	Contig10044
MNC5697064	Contig10045
MNC5697065	Contig10046
MNC5697066	Contig10047
MNC5697067	Contig10048
MNC5697068	Contig10049
MNC5697069	Contig10050
MNC5697070	Contig10051
MNC5697071	Contig10052
MNC5697073	Contig10054
MNC5697074	Contig10055
MNC5697075	Contig10056
MNC5697076	Contig10057
MNC5697077	Contig10058
MNC5697078	Contig10059
MNC5697079	Contig10060
MNC5697080	Contig10061
MNC5697081	Contig10062
MNC5697082	Contig10063
MNC5697083	Contig10064
MNC5697084	Contig10065
MNC5697085	Contig10066
MNC5697086	Contig10067
MNC5697086	Contig10067
MNC5697087	Contig10068
MNC5697090	Contig10071
MNC5697091	Contig10072
MNC5697092	Contig10073
MNC5697093	Contig10074
MNC5697095	Contig10076
MNC5697096	Contig10077
MNC5697097	Contig10078
MNC5697098	Contig10079
MNC5697098	Contig10079
MNC5697099	Contig10080
MNC5697101	Contig10082
MNC5697102	Contig10083
MNC5697103	Contig10084
MNC5697104	Contig10085
MNC5697106	Contig10087
MNC5697107	Contig10088
MNC5697109	Contig10090
MNC5697110	Contig10091
MNC5697112	Contig10093
MNC5697113	Contig10094
MNC5697114	Contig10095
MNC5697115	Contig10096
MNC5697116	Contig10097
MNC5697117	Contig10098
MNC5697118	Contig10099
MNC5697119	Contig10100
MNC5697120	Contig10101
MNC5697121	Contig10102
MNC5697122	Contig10103
MNC5697123	Contig10104
MNC5697124	Contig10105
MNC5697125	Contig10106
MNC5697126	Contig10107
MNC5697126	Contig10107
MNC5697127	Contig10108
MNC5697128	Contig10109
MNC5697129	Contig10110
MNC5697130	Contig10111
MNC5697131	Contig10112
MNC5697132	Contig10113
MNC5697133	Contig10114
MNC5697133	Contig10114
MNC5697134	Contig10115
MNC5697135	Contig10116
MNC5697136	Contig10117
MNC5697139	Contig10120
MNC5697140	Contig10121
MNC5697142	Contig10123
MNC5697143	Contig10124
MNC5697144	Contig10125
MNC5697144	Contig10125
MNC5697145	Contig10126
MNC5697146	Contig10127
MNC5697147	Contig10128
MNC5697148	Contig10129
MNC5697149	Contig10130
MNC5697150	Contig10131
MNC5697151	Contig10132
MNC5697152	Contig10133
MNC5697153	Contig10134
MNC5697154	Contig10135
MNC5697154	Contig10135
MNC5697155	Contig10136
MNC5697156	Contig10137
MNC5697157	Contig10138
MNC5697158	Contig10139
MNC5697159	Contig10140
MNC5697161	Contig10142
MNC5697162	Contig10143
MNC5697163	Contig10144
MNC5697164	Contig10145
MNC5697166	Contig10147
MNC5697167	Contig10148
MNC5697168	Contig10149
MNC5697169	Contig10150
MNC5697171	Contig10152
MNC5697172	Contig10153
MNC5697173	Contig10154
MNC5697174	Contig10155
MNC5697175	Contig10156
MNC5697176	Contig10157
MNC5697177	Contig10158
MNC5697178	Contig10159
MNC5697179	Contig10160
MNC5697179	Contig10160
MNC5697180	Contig10161
MNC5697181	Contig10162
MNC5697182	Contig10163
MNC5697182	Contig10163
MNC5697183	Contig10164
MNC5697184	Contig10165
MNC5697185	Contig10166
MNC5697186	Contig10167
MNC5697186	Contig10167
MNC5697188	Contig10169
MNC5697189	Contig10170
MNC5697190	Contig10171
MNC5697191	Contig10172
MNC5697192	Contig10173
MNC5697194	Contig10175
MNC5697195	Contig10176
MNC5697196	Contig10177
MNC5697197	Contig10178
MNC5697198	Contig10179
MNC5697199	Contig10180
MNC5697200	Contig10181
MNC5697201	Contig10182
MNC5697202	Contig10183
MNC5697203	Contig10184
MNC5697206	Contig10187
MNC5697207	Contig10188
MNC5697208	Contig10189
MNC5697209	Contig10190
MNC5697209	Contig10190
MNC5697210	Contig10191
MNC5697211	Contig10192
MNC5697211	Contig10192
MNC5697214	Contig10195
MNC5697215	Contig10196
MNC5697217	Contig10198
MNC5697218	Contig10199
MNC5697219	Contig10200
MNC5697220	Contig10201
MNC5697221	Contig10202
MNC5697223	Contig10204
MNC5697224	Contig10205
MNC5697225	Contig10206
MNC5697226	Contig10207
MNC5697230	Contig10211
MNC5697233	Contig10214
MNC5697234	Contig10215
MNC5697237	Contig10218
MNC5697239	Contig10220
MNC5697242	Contig10223
MNC5697243	Contig10224
MNC5697244	Contig10225
MNC5697247	Contig10228
MNC5697248	Contig10229
MNC5697249	Contig10230
MNC5697250	Contig10231
MNC5697251	Contig10232
MNC5697253	Contig10234
MNC5697254	Contig10235
MNC5697257	Contig10238
MNC5697258	Contig10239
MNC5697259	Contig10240
MNC5697260	Contig10241
MNC5697263	Contig10244
MNC5697264	Contig10245
MNC5697265	Contig10246
MNC5697266	Contig10247
MNC5697268	Contig10249
MNC5697270	Contig10251
MNC5697271	Contig10252
MNC5697273	Contig10254
MNC5697273	Contig10254
MNC5697274	Contig10255
MNC5697276	Contig10257
MNC5697279	Contig10260
MNC5697280	Contig10261
MNC5697281	Contig10262
MNC5697282	Contig10263
MNC5697283	Contig10264
MNC5697284	Contig10265
MNC5697284	Contig10265
MNC5697285	Contig10266
MNC5697286	Contig10267
MNC5697287	Contig10268
MNC5697288	Contig10269
MNC5697288	Contig10269
MNC5697289	Contig10270
MNC5697290	Contig10271
MNC5697291	Contig10272
MNC5697292	Contig10273
MNC5697293	Contig10274
MNC5697294	Contig10275
MNC5697296	Contig10277
MNC5697297	Contig10278
MNC5697298	Contig10279
MNC5697299	Contig10280
MNC5697300	Contig10281
MNC5697301	Contig10282
MNC5697302	Contig10283
MNC5697307	Contig10288
MNC5697309	Contig10290
MNC5697311	Contig10292
MNC5697312	Contig10293
MNC5697313	Contig10294
MNC5697314	Contig10295
MNC5697315	Contig10296
MNC5697317	Contig10298
MNC5697319	Contig10300
MNC5697321	Contig10302
MNC5697323	Contig10304
MNC5697324	Contig10305
MNC5697326	Contig10307
MNC5697327	Contig10308
MNC5697328	Contig10309
MNC5697329	Contig10310
MNC5697329	Contig10310
MNC5697330	Contig10311
MNC5697331	Contig10312
MNC5697332	Contig10313
MNC5697333	Contig10314
MNC5697334	Contig10315
MNC5697335	Contig10316
MNC5697336	Contig10317
MNC5697337	Contig10318
MNC5697338	Contig10319
MNC5697338	Contig10319
MNC5697339	Contig10320
MNC5697340	Contig10321
MNC5697341	Contig10322
MNC5697342	Contig10323
MNC5697343	Contig10324
MNC5697345	Contig10326
MNC5697346	Contig10327
MNC5697347	Contig10328
MNC5697348	Contig10329
MNC5697349	Contig10330
MNC5697350	Contig10331
MNC5697351	Contig10332
MNC5697352	Contig10333
MNC5697353	Contig10334
MNC5697355	Contig10336
MNC5697356	Contig10337
MNC5697357	Contig10338
MNC5697358	Contig10339
MNC5697359	Contig10340
MNC5697360	Contig10341
MNC5697361	Contig10342
MNC5697362	Contig10343
MNC5697364	Contig10345
MNC5697365	Contig10346
MNC5697366	Contig10347
MNC5697367	Contig10348
MNC5697368	Contig10349
MNC5697369	Contig10350
MNC5697370	Contig10351
MNC5697371	Contig10352
MNC5697372	Contig10353
MNC5697373	Contig10354
MNC5697374	Contig10355
MNC5697374	Contig10355
MNC5697375	Contig10356
MNC5697375	Contig10356
MNC5697376	Contig10357
MNC5697377	Contig10358
MNC5697378	Contig10359
MNC5697379	Contig10360
MNC5697380	Contig10361
MNC5697381	Contig10362
MNC5697382	Contig10363
MNC5697383	Contig10364
MNC5697384	Contig10365
MNC5697385	Contig10366
MNC5697386	Contig10367
MNC5697387	Contig10368
MNC5697389	Contig10370
MNC5697390	Contig10371
MNC5697391	Contig10372
MNC5697392	Contig10373
MNC5697393	Contig10374
MNC5697393	Contig10374
MNC5697394	Contig10375
MNC5697395	Contig10376
MNC5697396	Contig10377
MNC5697396	Contig10377
MNC5697397	Contig10378
MNC5697398	Contig10379
MNC5697399	Contig10380
MNC5697400	Contig10381
MNC5697401	Contig10382
MNC5697402	Contig10383
MNC5697404	Contig10385
MNC5697405	Contig10386
MNC5697406	Contig10387
MNC5697408	Contig10389
MNC5697409	Contig10390
MNC5697410	Contig10391
MNC5697411	Contig10392
MNC5697412	Contig10393
MNC5697413	Contig10394
MNC5697414	Contig10395
MNC5697416	Contig10397
MNC5697418	Contig10399
MNC5697419	Contig10400
MNC5697422	Contig10403
MNC5697427	Contig10408
MNC5697428	Contig10409
MNC5697429	Contig10410
MNC5697430	Contig10411
MNC5697431	Contig10412
MNC5697432	Contig10413
MNC5697433	Contig10414
MNC5697434	Contig10415
MNC5697436	Contig10417
MNC5697437	Contig10418
MNC5697438	Contig10419
MNC5697439	Contig10420
MNC5697439	Contig10420
MNC5697441	Contig10422
MNC5697442	Contig10423
MNC5697444	Contig10425
MNC5697448	Contig10429
MNC5697451	Contig10432
MNC5697452	Contig10433
MNC5697453	Contig10434
MNC5697454	Contig10435
MNC5697455	Contig10436
MNC5697456	Contig10437
MNC5697459	Contig10440
MNC5697469	Contig10450
MNC5697470	Contig10451
MNC5697473	Contig10454
MNC5697474	Contig10455
MNC5697475	Contig10456
MNC5697476	Contig10457
MNC5697477	Contig10458
MNC5697477	Contig10458
MNC5697478	Contig10459
MNC5697479	Contig10460
MNC5697479	Contig10460
MNC5697480	Contig10461
MNC5697481	Contig10462
MNC5697482	Contig10463
MNC5697483	Contig10464
MNC5697484	Contig10465
MNC5697486	Contig10467
MNC5697487	Contig10468
MNC5697488	Contig10469
MNC5697489	Contig10470
MNC5697490	Contig10471
MNC5697491	Contig10472
MNC5697492	Contig10473
MNC5697493	Contig10474
MNC5697494	Contig10475
MNC5697495	Contig10476
MNC5697496	Contig10477
MNC5697498	Contig10479
MNC5697500	Contig10481
MNC5697501	Contig10482
MNC5697502	Contig10483
MNC5697503	Contig10484
MNC5697504	Contig10485
MNC5697506	Contig10487
MNC5697507	Contig10488
MNC5697508	Contig10489
MNC5697509	Contig10490
MNC5697511	Contig10492
MNC5697512	Contig10493
MNC5697513	Contig10494
MNC5697514	Contig10495
MNC5697515	Contig10496
MNC5697516	Contig10497
MNC5697517	Contig10498
MNC5697518	Contig10499
MNC5697519	Contig10500
MNC5697521	Contig10502
MNC5697522	Contig10503
MNC5697523	Contig10504
MNC5697524	Contig10505
MNC5697525	Contig10506
MNC5697526	Contig10507
MNC5697528	Contig10509
MNC5697529	Contig10510
MNC5697530	Contig10511
MNC5697531	Contig10512
MNC5697532	Contig10513
MNC5697533	Contig10514
MNC5697534	Contig10515
MNC5697535	Contig10516
MNC5697536	Contig10517
MNC5697537	Contig10518
MNC5697538	Contig10519
MNC5697539	Contig10520
MNC5697540	Contig10521
MNC5697541	Contig10522
MNC5697542	Contig10523
MNC5697543	Contig10524
MNC5697544	Contig10525
MNC5697545	Contig10526
MNC5697546	Contig10527
MNC5697547	Contig10528
MNC5697549	Contig10530
MNC5697550	Contig10531
MNC5697551	Contig10532
MNC5697552	Contig10533
MNC5697553	Contig10534
MNC5697554	Contig10535
MNC5697555	Contig10536
MNC5697556	Contig10537
MNC5697557	Contig10538
MNC5697558	Contig10539
MNC5697559	Contig10540
MNC5697560	Contig10541
MNC5697561	Contig10542
MNC5697562	Contig10543
MNC5697563	Contig10544
MNC5697564	Contig10545
MNC5697565	Contig10546
MNC5697566	Contig10547
MNC5697567	Contig10548
MNC5697568	Contig10549
MNC5697569	Contig10550
MNC5697570	Contig10551
MNC5697571	Contig10552
MNC5697572	Contig10553
MNC5697573	Contig10554
MNC5697574	Contig10555
MNC5697575	Contig10556
MNC5697576	Contig10557
MNC5697577	Contig10558
MNC5697578	Contig10559
MNC5697579	Contig10560
MNC5697580	Contig10561
MNC5697581	Contig10562
MNC5697582	Contig10563
MNC5697583	Contig10564
MNC5697584	Contig10565
MNC5697585	Contig10566
MNC5697586	Contig10567
MNC5697588	Contig10569
MNC5697589	Contig10570
MNC5697590	Contig10571
MNC5697591	Contig10572
MNC5697592	Contig10573
MNC5697593	Contig10574
MNC5697594	Contig10575
MNC5697595	Contig10576
MNC5697596	Contig10577
MNC5697597	Contig10578
MNC5697598	Contig10579
MNC5697599	Contig10580
MNC5697601	Contig10582
MNC5697603	Contig10584
